epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,220.439,0.88171,0.67255,1.17152,0.45692,0.45279,0.37702,0.13815,2.6848,2.51235,3.48552,0.0005966,0.0005966,0.0005966
134,222.053,0.75207,0.69485,1.12694,0.44898,0.4921,0.42946,0.14646,2.64706,2.43957,3.42855,0.00059165,0.00059165,0.00059165
135,223.638,0.84969,0.70259,1.13955,0.43196,0.53681,0.4186,0.13491,2.72109,2.43014,3.45622,0.0005867,0.0005867,0.0005867
136,225.228,0.84131,0.73766,1.15926,0.48046,0.39959,0.4002,0.11528,2.86342,2.36817,3.52195,0.00058175,0.00058175,0.00058175
137,226.866,0.81086,0.6791,1.15132,0.48697,0.42187,0.3944,0.11269,2.91494,2.46469,3.44451,0.0005768,0.0005768,0.0005768
138,228.481,0.82239,0.61676,1.14485,0.42912,0.38087,0.36954,0.11742,2.93845,2.56965,3.42518,0.00057185,0.00057185,0.00057185
139,230.06,0.82239,0.66386,1.09427,0.43117,0.35575,0.37283,0.11192,2.85623,2.67896,3.38679,0.0005669,0.0005669,0.0005669
140,231.669,0.8261,0.63407,1.12609,0.38151,0.41446,0.37738,0.11713,2.82186,2.80775,3.43974,0.00056195,0.00056195,0.00056195
141,233.232,0.88395,0.65179,1.17779,0.34681,0.45347,0.35558,0.12219,2.79826,3.04385,3.52004,0.000557,0.000557,0.000557
142,234.813,0.80165,0.74308,1.13653,0.34013,0.42569,0.3691,0.12488,2.7712,3.11103,3.57632,0.00055205,0.00055205,0.00055205
143,236.392,0.82957,0.7242,1.15444,0.40041,0.35555,0.36326,0.11919,2.74337,3.0205,3.59992,0.0005471,0.0005471,0.0005471
144,238.026,0.7916,0.65861,1.15002,0.44737,0.45694,0.37337,0.12219,2.83051,2.69025,3.46771,0.00054215,0.00054215,0.00054215
145,239.637,0.80088,0.7131,1.13189,0.56419,0.47595,0.43238,0.13938,2.7689,2.58787,3.41854,0.0005372,0.0005372,0.0005372
146,241.242,0.78516,0.64205,1.11088,0.6054,0.43661,0.43343,0.1377,2.7338,2.55657,3.35385,0.00053225,0.00053225,0.00053225
147,242.824,0.80914,0.61839,1.10014,0.57143,0.43755,0.43669,0.12935,2.72544,2.67351,3.32554,0.0005273,0.0005273,0.0005273
148,244.52,0.7913,0.66647,1.14377,0.36314,0.50021,0.42856,0.13787,2.70819,2.78674,3.36033,0.00052235,0.00052235,0.00052235
149,246.105,0.77516,0.6228,1.13119,0.35122,0.45,0.40828,0.14682,2.6857,2.79818,3.38899,0.0005174,0.0005174,0.0005174
