epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,96.6384,1.3746,1.63146,1.54333,0.16918,0.15789,0.09225,0.04553,2.22769,6.27865,1.99431,0.00087875,0.00087875,0.00087875
32,99.0602,1.42614,1.64014,1.57832,0.2301,0.14474,0.14356,0.08448,2.14183,6.05784,1.99083,0.000866375,0.000866375,0.000866375
33,101.517,1.34031,1.50967,1.49684,0.27295,0.18421,0.13477,0.0706,2.11511,6.20685,2.00756,0.000854,0.000854,0.000854
34,103.943,1.33411,1.52198,1.56773,0.17917,0.15789,0.13375,0.06809,2.11555,6.20702,1.9815,0.000841625,0.000841625,0.000841625
35,106.378,1.35911,1.52379,1.50219,0.13538,0.09211,0.11184,0.05472,2.14657,6.31498,2.02707,0.00082925,0.00082925,0.00082925
36,108.797,1.35344,1.43594,1.49094,0.24397,0.14474,0.14552,0.06868,2.1898,6.29124,2.077,0.000816875,0.000816875,0.000816875
37,111.207,1.33031,1.41857,1.50767,0.20219,0.16977,0.12421,0.05325,2.25264,6.23383,2.09935,0.0008045,0.0008045,0.0008045
38,113.61,1.26664,1.36049,1.41386,0.23495,0.10526,0.10709,0.05056,2.22376,6.20617,2.08701,0.000792125,0.000792125,0.000792125
39,116.038,1.29392,1.37131,1.45522,0.11982,0.07895,0.06694,0.03055,2.22388,6.38741,2.12237,0.00077975,0.00077975,0.00077975
40,118.492,1.25802,1.43463,1.4915,0.15706,0.13158,0.09426,0.05935,2.25032,6.31117,2.13824,0.000767375,0.000767375,0.000767375
41,121.018,1.11788,1.16948,1.35811,0.24523,0.13158,0.11073,0.05213,2.25238,6.29205,2.10291,0.000755,0.000755,0.000755
42,123.455,1.25575,1.35812,1.45858,0.32,0.11842,0.14291,0.0738,2.2695,6.15826,2.07555,0.000742625,0.000742625,0.000742625
43,126.025,1.14909,1.19926,1.41983,0.443,0.13158,0.16027,0.07952,2.2692,6.2461,2.05521,0.00073025,0.00073025,0.00073025
44,128.509,1.18705,1.27881,1.41359,0.27731,0.13158,0.13471,0.05431,2.28663,6.36739,2.10259,0.000717875,0.000717875,0.000717875
45,130.937,1.17957,1.16012,1.36281,0.24493,0.14474,0.15551,0.06575,2.2012,6.29696,2.04175,0.0007055,0.0007055,0.0007055
46,133.391,1.17086,1.20102,1.38301,0.4581,0.09211,0.13332,0.05671,2.168,6.4154,2.0269,0.000693125,0.000693125,0.000693125
47,135.831,1.15051,1.18546,1.3517,0.34047,0.10526,0.13878,0.06294,2.24291,6.40369,2.09797,0.00068075,0.00068075,0.00068075
48,138.318,1.12817,1.1382,1.38615,0.38914,0.15789,0.20518,0.10372,2.24211,6.40124,2.1152,0.000668375,0.000668375,0.000668375
49,140.889,1.13507,1.04929,1.36152,0.3061,0.14474,0.18466,0.09789,2.26745,6.38307,2.08593,0.000656,0.000656,0.000656
50,143.348,1.16711,1.10008,1.35956,0.30209,0.15789,0.19325,0.10981,2.2351,6.33055,2.04145,0.000643625,0.000643625,0.000643625
51,145.815,1.24708,1.13228,1.36146,0.31386,0.17105,0.19004,0.10914,2.17333,6.21937,1.97505,0.00063125,0.00063125,0.00063125
52,148.304,1.20428,1.22612,1.37299,0.43319,0.17066,0.21634,0.1241,2.18349,6.15202,2.02587,0.000618875,0.000618875,0.000618875
53,150.797,1.08681,1.06213,1.31216,0.27309,0.22368,0.19261,0.10771,2.24097,6.2918,2.05552,0.0006065,0.0006065,0.0006065
54,153.222,1.11267,1.10619,1.36641,0.18935,0.17105,0.14519,0.0906,2.31447,6.5081,2.13665,0.000594125,0.000594125,0.000594125
55,156.042,1.10529,1.11629,1.3209,0.15517,0.17105,0.13568,0.07356,2.2897,6.62028,2.16239,0.00058175,0.00058175,0.00058175
56,158.615,1.1042,1.12513,1.36183,0.19308,0.15789,0.13676,0.07125,2.13231,6.50185,2.03136,0.000569375,0.000569375,0.000569375
57,161.164,1.0641,1.00695,1.3033,0.39653,0.14474,0.16257,0.08129,2.11505,6.37543,2.0422,0.000557,0.000557,0.000557
58,163.661,1.11883,1.12056,1.34548,0.4025,0.13158,0.17269,0.09175,2.11693,6.25581,2.01279,0.000544625,0.000544625,0.000544625
59,166.082,1.0719,0.99497,1.26281,0.27781,0.15789,0.16505,0.08536,2.09293,6.19785,2.00728,0.00053225,0.00053225,0.00053225
60,168.589,1.13596,1.14732,1.33091,0.24821,0.18421,0.16322,0.0865,2.10937,6.30533,2.02573,0.000519875,0.000519875,0.000519875
61,171.036,1.04878,0.99633,1.31585,0.38896,0.14474,0.17859,0.09403,2.15231,6.43193,2.06716,0.0005075,0.0005075,0.0005075
62,173.478,1.07281,0.97068,1.29263,0.27556,0.21002,0.1822,0.09146,2.21378,6.46335,2.13491,0.000495125,0.000495125,0.000495125
63,175.916,1.02182,0.94895,1.27181,0.21045,0.15789,0.15573,0.08278,2.22972,6.43042,2.12863,0.00048275,0.00048275,0.00048275
64,178.464,1.06881,0.95995,1.31886,0.2662,0.16494,0.17555,0.09613,2.29272,6.45675,2.16881,0.000470375,0.000470375,0.000470375
65,180.926,1.0473,0.98711,1.31925,0.2886,0.14474,0.17323,0.09083,2.24816,6.65358,2.12998,0.000458,0.000458,0.000458
66,183.409,1.10845,0.98361,1.31636,0.22957,0.13158,0.14018,0.08101,2.261,6.85079,2.15484,0.000445625,0.000445625,0.000445625
67,185.843,0.96205,0.87872,1.25345,0.2204,0.15789,0.13429,0.08147,2.23995,6.85038,2.17256,0.00043325,0.00043325,0.00043325
68,188.318,0.91476,0.85609,1.21739,0.22439,0.19737,0.16408,0.10374,2.17024,6.67176,2.12182,0.000420875,0.000420875,0.000420875
69,190.737,0.94942,0.895,1.27258,0.41481,0.18421,0.19363,0.11808,2.13642,6.4214,2.08064,0.0004085,0.0004085,0.0004085
70,193.147,0.94757,0.88373,1.21112,0.39116,0.19737,0.20418,0.13,2.1096,6.42141,2.02125,0.000396125,0.000396125,0.000396125
71,195.663,0.95496,0.8937,1.25414,0.32995,0.18421,0.19392,0.11465,2.16414,6.53521,2.03708,0.00038375,0.00038375,0.00038375
72,198.144,0.97862,0.92704,1.29974,0.27423,0.19737,0.19306,0.10569,2.12946,6.53959,1.98118,0.000371375,0.000371375,0.000371375
73,200.563,0.94411,0.91784,1.26569,0.27074,0.19737,0.19246,0.10722,2.08577,6.48335,1.93592,0.000359,0.000359,0.000359
74,202.975,0.97117,0.86221,1.2479,0.34511,0.21053,0.21176,0.12207,2.07792,6.38663,1.9261,0.000346625,0.000346625,0.000346625
75,205.391,0.89139,0.80771,1.20616,0.44956,0.18421,0.22,0.13249,2.0979,6.38469,1.93684,0.00033425,0.00033425,0.00033425
76,207.873,0.91901,0.85208,1.1956,0.34642,0.18421,0.20842,0.12454,2.1087,6.48894,1.9534,0.000321875,0.000321875,0.000321875
77,210.363,0.89701,0.79827,1.22849,0.28351,0.21053,0.22058,0.12042,2.0832,6.45952,1.93684,0.0003095,0.0003095,0.0003095
78,212.797,0.90962,0.79638,1.20097,0.32019,0.21053,0.22736,0.11709,2.0954,6.39212,1.95298,0.000297125,0.000297125,0.000297125
79,215.257,0.88295,0.78497,1.21225,0.3967,0.20229,0.23372,0.12647,2.07416,6.29988,1.97341,0.00028475,0.00028475,0.00028475
80,217.728,0.90051,0.80792,1.23435,0.34504,0.22368,0.24084,0.13803,2.06727,6.26181,1.96987,0.000272375,0.000272375,0.000272375
81,220.265,0.93576,0.83004,1.19129,0.41028,0.21053,0.25661,0.14136,2.08036,6.27793,1.981,0.00026,0.00026,0.00026
82,222.786,0.87956,0.79649,1.18042,0.35238,0.21053,0.21437,0.12929,2.0626,6.28718,1.96527,0.000247625,0.000247625,0.000247625
83,225.243,0.851,0.79699,1.18786,0.34765,0.18421,0.19458,0.11942,2.07341,6.36278,1.97875,0.00023525,0.00023525,0.00023525
84,227.714,0.86586,0.74835,1.17024,0.28621,0.18421,0.17354,0.11495,2.09086,6.41905,2.00699,0.000222875,0.000222875,0.000222875
85,230.196,0.84669,0.74111,1.16278,0.30037,0.2179,0.21521,0.12296,2.11533,6.41243,2.02798,0.0002105,0.0002105,0.0002105
86,232.673,0.90673,0.77599,1.17891,0.31885,0.22368,0.21402,0.12822,2.12593,6.40481,2.06594,0.000198125,0.000198125,0.000198125
87,235.104,0.854,0.79623,1.19527,0.35782,0.19875,0.20782,0.12625,2.14251,6.41153,2.08199,0.00018575,0.00018575,0.00018575
88,237.59,0.86524,0.7078,1.1197,0.37846,0.20502,0.22349,0.13441,2.12474,6.36813,2.06365,0.000173375,0.000173375,0.000173375
89,240.055,0.80522,0.68094,1.12277,0.38475,0.21053,0.22383,0.13894,2.1085,6.35085,2.04119,0.000161,0.000161,0.000161
90,242.562,0.85955,0.74247,1.16431,0.36381,0.22368,0.22923,0.13502,2.09986,6.36239,2.03323,0.000148625,0.000148625,0.000148625
91,265.279,0.81478,0.67174,1.16486,0.34813,0.23684,0.23133,0.1375,2.12366,6.31942,2.04633,0.00013625,0.00013625,0.00013625
92,267.799,0.76967,0.59809,1.1419,0.41994,0.22368,0.23378,0.13732,2.13803,6.28934,2.07177,0.000123875,0.000123875,0.000123875
93,270.226,0.71938,0.58321,1.09268,0.40301,0.21883,0.22476,0.13321,2.14822,6.2873,2.08829,0.0001115,0.0001115,0.0001115
94,272.617,0.68318,0.53192,1.09046,0.33837,0.22368,0.20897,0.12615,2.15691,6.30473,2.10176,9.9125e-05,9.9125e-05,9.9125e-05
95,275.12,0.68451,0.5624,1.10865,0.31264,0.21053,0.19609,0.12303,2.16493,6.3163,2.10918,8.675e-05,8.675e-05,8.675e-05
96,277.578,0.68718,0.54864,1.06922,0.31738,0.23684,0.21608,0.12546,2.14393,6.27627,2.07398,7.4375e-05,7.4375e-05,7.4375e-05
97,279.994,0.65996,0.51638,1.04459,0.33306,0.23684,0.21518,0.12543,2.14826,6.23401,2.08424,6.2e-05,6.2e-05,6.2e-05
98,282.459,0.67424,0.54278,1.05282,0.3709,0.22691,0.21759,0.12659,2.14566,6.22531,2.06661,4.9625e-05,4.9625e-05,4.9625e-05
99,284.864,0.62008,0.50956,1.01755,0.37749,0.23684,0.21984,0.12553,2.14296,6.23235,2.0573,3.725e-05,3.725e-05,3.725e-05
100,287.352,0.66279,0.52388,1.05878,0.37866,0.22368,0.21639,0.13003,2.13901,6.24744,2.05671,2.4875e-05,2.4875e-05,2.4875e-05
