epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,152.291,1.139,1.07874,1.36034,0.22112,0.12535,0.12336,0.0744,2.07795,6.53318,2.03173,0.000788,0.000788,0.000788
58,154.741,1.17015,1.16901,1.35821,0.29031,0.15789,0.18039,0.09164,2.10555,6.40579,2.03613,0.00077975,0.00077975,0.00077975
59,157.157,1.1489,1.05483,1.30912,0.37375,0.15592,0.17993,0.10097,2.06985,6.31035,1.96773,0.0007715,0.0007715,0.0007715
60,159.615,1.16879,1.20646,1.33341,0.41222,0.15789,0.18862,0.08431,2.09909,6.48171,1.94646,0.00076325,0.00076325,0.00076325
61,162.039,1.12141,1.08125,1.3481,0.26813,0.17105,0.18707,0.08859,2.0747,6.61882,1.95118,0.000755,0.000755,0.000755
62,164.471,1.15343,1.08767,1.36764,0.26608,0.21053,0.20114,0.09337,2.04313,6.57215,1.95054,0.00074675,0.00074675,0.00074675
63,166.895,1.05736,1.02074,1.28751,0.33802,0.18421,0.18943,0.09641,2.03414,6.4703,1.97543,0.0007385,0.0007385,0.0007385
64,169.339,1.11479,1.06201,1.35033,0.31174,0.19615,0.18034,0.08135,2.12022,6.40988,2.03552,0.00073025,0.00073025,0.00073025
65,171.776,1.15937,1.06576,1.38186,0.24178,0.14474,0.16499,0.07514,2.17029,6.43072,2.06703,0.000722,0.000722,0.000722
66,174.263,1.1771,1.07582,1.38641,0.3336,0.19737,0.19587,0.08727,2.16536,6.38824,2.07787,0.00071375,0.00071375,0.00071375
67,176.786,1.06112,1.00055,1.32512,0.24244,0.22368,0.20276,0.08192,2.1388,6.3041,2.04469,0.0007055,0.0007055,0.0007055
68,179.305,1.04231,0.9967,1.27734,0.31801,0.18421,0.18672,0.08155,2.15437,6.33228,2.01514,0.00069725,0.00069725,0.00069725
69,181.742,1.05164,1.04212,1.33278,0.25726,0.21053,0.2044,0.09227,2.09449,6.3215,1.96472,0.000689,0.000689,0.000689
70,184.208,1.02934,1.01531,1.25601,0.24517,0.15789,0.14706,0.08758,2.13066,6.37407,2.02486,0.00068075,0.00068075,0.00068075
71,186.666,1.04607,1.01842,1.31841,0.26622,0.14474,0.16202,0.09054,2.15979,6.47643,2.06659,0.0006725,0.0006725,0.0006725
72,189.094,1.06528,1.04037,1.34325,0.24039,0.17105,0.15563,0.08724,2.14213,6.78337,2.08998,0.00066425,0.00066425,0.00066425
73,191.559,1.0681,0.9924,1.34756,0.23366,0.17322,0.16036,0.08718,2.16351,6.68197,2.09178,0.000656,0.000656,0.000656
74,193.997,1.04711,0.98491,1.30612,0.25582,0.19737,0.16431,0.09442,2.17168,6.53566,2.09313,0.00064775,0.00064775,0.00064775
75,196.415,0.99414,0.9141,1.26589,0.35968,0.14474,0.1836,0.10589,2.167,6.39565,2.04488,0.0006395,0.0006395,0.0006395
76,198.902,1.01397,0.96424,1.26571,0.37237,0.17105,0.21368,0.12998,2.12484,6.56411,2.01332,0.00063125,0.00063125,0.00063125
77,201.337,0.96501,0.99505,1.27394,0.45446,0.15789,0.20382,0.12388,2.10646,6.52677,2.036,0.000623,0.000623,0.000623
78,203.824,0.98519,0.90141,1.2665,0.33032,0.19737,0.21571,0.12964,2.09661,6.53634,2.03695,0.00061475,0.00061475,0.00061475
79,206.325,1.02063,0.99196,1.30165,0.31592,0.17105,0.18938,0.12415,2.10443,6.56953,2.04551,0.0006065,0.0006065,0.0006065
80,208.879,0.95737,0.91925,1.2688,0.30953,0.17105,0.21499,0.13296,2.06901,6.72688,2.03662,0.00059825,0.00059825,0.00059825
81,211.344,1.03966,0.92283,1.2537,0.43302,0.1702,0.21414,0.12249,2.0899,6.70153,2.05691,0.00059,0.00059,0.00059
82,214.009,0.9995,0.92613,1.26449,0.45371,0.15789,0.20623,0.11317,2.13628,6.56793,2.0923,0.00058175,0.00058175,0.00058175
83,216.537,0.95291,0.98543,1.25962,0.36811,0.17105,0.19374,0.10678,2.12068,6.61373,2.06211,0.0005735,0.0005735,0.0005735
84,219.042,0.96372,0.86549,1.21789,0.38497,0.15789,0.17735,0.09728,2.07478,6.60933,1.9947,0.00056525,0.00056525,0.00056525
85,221.463,0.96795,0.89306,1.22447,0.32848,0.15789,0.18675,0.11411,2.0806,6.48732,1.98942,0.000557,0.000557,0.000557
86,223.899,1.05272,0.93615,1.26865,0.33172,0.17105,0.19116,0.11435,2.04958,6.43298,1.96583,0.00054875,0.00054875,0.00054875
87,226.36,0.99372,0.95399,1.29004,0.30426,0.17105,0.19078,0.1193,2.03895,6.42925,1.96003,0.0005405,0.0005405,0.0005405
88,228.86,0.96795,0.84941,1.17616,0.33934,0.1669,0.19059,0.11699,2.06326,6.45676,1.96008,0.00053225,0.00053225,0.00053225
89,231.39,0.90796,0.78443,1.17599,0.33302,0.18372,0.19336,0.11643,2.08122,6.47564,1.96583,0.000524,0.000524,0.000524
90,233.864,0.98809,0.90346,1.22914,0.37647,0.19737,0.20213,0.12474,2.09243,6.41916,1.96604,0.00051575,0.00051575,0.00051575
91,236.345,0.93471,0.83466,1.26286,0.38686,0.19737,0.2158,0.11992,2.08342,6.37636,1.95878,0.0005075,0.0005075,0.0005075
92,238.854,0.92302,0.8165,1.2097,0.32948,0.18421,0.1841,0.12117,2.12824,6.49751,1.99212,0.00049925,0.00049925,0.00049925
93,241.351,1.00602,0.9299,1.25737,0.33621,0.19737,0.19579,0.1195,2.10661,6.51078,1.98949,0.000491,0.000491,0.000491
94,243.862,0.92938,0.83999,1.21303,0.36793,0.18332,0.20079,0.10912,2.09057,6.48413,1.9855,0.00048275,0.00048275,0.00048275
95,246.331,0.88039,0.80166,1.17242,0.36507,0.19737,0.20886,0.10314,2.0946,6.41808,1.98935,0.0004745,0.0004745,0.0004745
96,248.907,0.85672,0.78773,1.17498,0.41072,0.18173,0.21079,0.12015,2.07353,6.45537,1.96967,0.00046625,0.00046625,0.00046625
97,251.393,0.8977,0.82166,1.2241,0.4052,0.16884,0.21695,0.13998,2.07058,6.46311,1.94091,0.000458,0.000458,0.000458
98,253.901,0.85594,0.76377,1.16718,0.41028,0.18066,0.22347,0.14546,2.05911,6.43519,1.92981,0.00044975,0.00044975,0.00044975
99,256.364,0.8985,0.77248,1.183,0.34533,0.20578,0.2398,0.1432,2.07031,6.36351,1.9337,0.0004415,0.0004415,0.0004415
100,258.798,0.89379,0.82418,1.20989,0.37443,0.19623,0.21247,0.13337,2.12484,6.32971,2.00535,0.00043325,0.00043325,0.00043325
101,261.251,0.87055,0.767,1.1753,0.2252,0.18421,0.17469,0.12092,2.15306,6.42352,2.04476,0.000425,0.000425,0.000425
102,263.691,0.91054,0.79248,1.1635,0.3208,0.13158,0.17237,0.11234,2.14198,6.4894,2.02695,0.00041675,0.00041675,0.00041675
103,266.147,0.85749,0.76487,1.1718,0.2763,0.19509,0.19691,0.1186,2.12598,6.49989,2.00343,0.0004085,0.0004085,0.0004085
104,268.587,0.85685,0.72012,1.1645,0.2727,0.17105,0.19399,0.1264,2.10852,6.45767,1.99612,0.00040025,0.00040025,0.00040025
105,271.02,0.84856,0.7894,1.20005,0.33034,0.21053,0.22689,0.13806,2.1068,6.47623,1.98173,0.000392,0.000392,0.000392
106,273.479,0.81555,0.72566,1.16695,0.4291,0.17105,0.214,0.13512,2.15195,6.4767,2.01179,0.00038375,0.00038375,0.00038375
107,275.894,0.80938,0.69172,1.15689,0.42603,0.18421,0.2233,0.14486,2.13469,6.42635,2.02467,0.0003755,0.0003755,0.0003755
108,278.32,0.88189,0.76085,1.17935,0.42229,0.19737,0.22312,0.14526,2.0857,6.51108,2.0173,0.00036725,0.00036725,0.00036725
109,280.752,0.80754,0.6672,1.13671,0.35808,0.19737,0.22199,0.14637,2.09655,6.5699,2.01416,0.000359,0.000359,0.000359
110,283.171,0.88903,0.70054,1.15847,0.36557,0.17908,0.21711,0.14799,2.09016,6.6255,2.01855,0.00035075,0.00035075,0.00035075
111,285.61,0.76962,0.66239,1.16589,0.36451,0.17718,0.23339,0.14255,2.08516,6.68965,2.01583,0.0003425,0.0003425,0.0003425
112,288.068,0.82035,0.72169,1.13435,0.31121,0.18421,0.2232,0.13195,2.0505,6.72721,1.97627,0.00033425,0.00033425,0.00033425
113,290.581,0.7814,0.66622,1.1109,0.31274,0.17105,0.2161,0.12625,2.04486,6.7431,1.97509,0.000326,0.000326,0.000326
114,293.05,0.84373,0.71823,1.15908,0.35784,0.19878,0.23551,0.1301,2.08978,6.69378,2.01978,0.00031775,0.00031775,0.00031775
115,295.54,0.80367,0.66797,1.16734,0.35346,0.19058,0.22291,0.13408,2.09648,6.6253,2.05109,0.0003095,0.0003095,0.0003095
116,298.016,0.83861,0.68725,1.14333,0.3818,0.19737,0.21091,0.1273,2.14101,6.58942,2.08836,0.00030125,0.00030125,0.00030125
117,300.5,0.82587,0.67361,1.13669,0.31287,0.19801,0.20094,0.11884,2.17288,6.53396,2.12018,0.000293,0.000293,0.000293
118,302.939,0.71876,0.59233,1.07236,0.29092,0.21053,0.19117,0.1153,2.17528,6.6226,2.1109,0.00028475,0.00028475,0.00028475
119,305.464,0.78488,0.65819,1.16683,0.27738,0.17105,0.17698,0.11293,2.16616,6.6448,2.09991,0.0002765,0.0002765,0.0002765
120,307.958,0.77964,0.69267,1.13581,0.35437,0.17105,0.19487,0.1135,2.21365,6.65995,2.11441,0.00026825,0.00026825,0.00026825
121,310.419,0.74059,0.67071,1.15577,0.40564,0.17105,0.20039,0.11987,2.23531,6.6609,2.12666,0.00026,0.00026,0.00026
122,312.937,0.74036,0.64087,1.12404,0.49076,0.15789,0.20398,0.11959,2.22523,6.63456,2.12157,0.00025175,0.00025175,0.00025175
123,315.367,0.74647,0.63237,1.1069,0.49131,0.15789,0.20438,0.12177,2.21449,6.64771,2.09221,0.0002435,0.0002435,0.0002435
124,317.81,0.71251,0.62572,1.09662,0.48903,0.15789,0.21751,0.11432,2.20606,6.63717,2.07466,0.00023525,0.00023525,0.00023525
125,320.298,0.6591,0.60769,1.1084,0.44493,0.15789,0.22698,0.11923,2.19957,6.59302,2.07345,0.000227,0.000227,0.000227
126,322.719,0.76114,0.662,1.1173,0.32942,0.20342,0.23094,0.11985,2.21005,6.55887,2.08596,0.00021875,0.00021875,0.00021875
127,325.139,0.75129,0.60826,1.07245,0.40135,0.21425,0.24156,0.12426,2.22095,6.55636,2.09954,0.0002105,0.0002105,0.0002105
128,327.584,0.78997,0.63253,1.11008,0.41593,0.19539,0.23581,0.12429,2.20211,6.53933,2.09509,0.00020225,0.00020225,0.00020225
129,330.001,0.65083,0.5304,1.07177,0.32957,0.22913,0.24822,0.14054,2.1754,6.54001,2.07054,0.000194,0.000194,0.000194
130,332.414,0.72481,0.58265,1.09766,0.3862,0.22368,0.24671,0.15052,2.17255,6.54829,2.03763,0.00018575,0.00018575,0.00018575
131,334.83,0.74936,0.62653,1.1237,0.44743,0.19737,0.23999,0.15112,2.15893,6.53414,2.03341,0.0001775,0.0001775,0.0001775
