epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,190.773,0.94411,0.91784,1.26569,0.27074,0.19737,0.19246,0.10722,2.08577,6.48335,1.93592,0.000359,0.000359,0.000359
74,193.276,0.97117,0.86221,1.2479,0.34511,0.21053,0.21176,0.12207,2.07792,6.38663,1.9261,0.000346625,0.000346625,0.000346625
75,195.778,0.89139,0.80771,1.20616,0.44956,0.18421,0.22,0.13249,2.0979,6.38469,1.93684,0.00033425,0.00033425,0.00033425
76,198.356,0.91901,0.85208,1.1956,0.34642,0.18421,0.20842,0.12454,2.1087,6.48894,1.9534,0.000321875,0.000321875,0.000321875
77,200.901,0.89701,0.79827,1.22849,0.28351,0.21053,0.22058,0.12042,2.0832,6.45952,1.93684,0.0003095,0.0003095,0.0003095
78,203.406,0.90962,0.79638,1.20097,0.32019,0.21053,0.22736,0.11709,2.0954,6.39212,1.95298,0.000297125,0.000297125,0.000297125
79,205.876,0.88295,0.78497,1.21225,0.3967,0.20229,0.23372,0.12647,2.07416,6.29988,1.97341,0.00028475,0.00028475,0.00028475
80,208.38,0.90051,0.80792,1.23435,0.34504,0.22368,0.24084,0.13803,2.06727,6.26181,1.96987,0.000272375,0.000272375,0.000272375
81,210.934,0.93576,0.83004,1.19129,0.41028,0.21053,0.25661,0.14136,2.08036,6.27793,1.981,0.00026,0.00026,0.00026
82,213.518,0.87956,0.79649,1.18042,0.35238,0.21053,0.21437,0.12929,2.0626,6.28718,1.96527,0.000247625,0.000247625,0.000247625
83,216.017,0.851,0.79699,1.18786,0.34765,0.18421,0.19458,0.11942,2.07341,6.36278,1.97875,0.00023525,0.00023525,0.00023525
84,218.545,0.86586,0.74835,1.17024,0.28621,0.18421,0.17354,0.11495,2.09086,6.41905,2.00699,0.000222875,0.000222875,0.000222875
85,221.054,0.84669,0.74111,1.16278,0.30037,0.2179,0.21521,0.12296,2.11533,6.41243,2.02798,0.0002105,0.0002105,0.0002105
86,223.561,0.90673,0.77599,1.17891,0.31885,0.22368,0.21402,0.12822,2.12593,6.40481,2.06594,0.000198125,0.000198125,0.000198125
87,226.056,0.854,0.79623,1.19527,0.35782,0.19875,0.20782,0.12625,2.14251,6.41153,2.08199,0.00018575,0.00018575,0.00018575
88,228.79,0.86524,0.7078,1.1197,0.37846,0.20502,0.22349,0.13441,2.12474,6.36813,2.06365,0.000173375,0.000173375,0.000173375
89,231.276,0.80522,0.68094,1.12277,0.38475,0.21053,0.22383,0.13894,2.1085,6.35085,2.04119,0.000161,0.000161,0.000161
90,233.756,0.85955,0.74247,1.16431,0.36381,0.22368,0.22923,0.13502,2.09986,6.36239,2.03323,0.000148625,0.000148625,0.000148625
