epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,158.003,1.30775,0.75476,0.98862,0.48339,0.54839,0.4799,0.20223,2.32878,1.72488,1.54078,0.000448134,0.000448134,0.000448134
106,159.455,1.32533,0.76594,0.99833,0.61704,0.48562,0.49718,0.20604,2.32474,1.71536,1.5383,0.000438703,0.000438703,0.000438703
107,160.913,1.3148,0.79469,1.00682,0.57088,0.49781,0.4997,0.20698,2.33155,1.72581,1.53995,0.000429272,0.000429272,0.000429272
108,162.373,1.33427,0.77247,0.99893,0.49846,0.54245,0.48823,0.19815,2.34951,1.71648,1.54824,0.00041984,0.00041984,0.00041984
109,163.843,1.26549,0.70856,0.98071,0.49665,0.5197,0.48237,0.18953,2.36163,1.72035,1.54864,0.000410409,0.000410409,0.000410409
110,165.315,1.44388,0.83228,1.01355,0.53787,0.51613,0.48994,0.1879,2.3637,1.69436,1.54205,0.000400977,0.000400977,0.000400977
111,166.765,1.35948,0.80412,1.01149,0.52693,0.53755,0.49645,0.1919,2.3503,1.65886,1.53595,0.000391546,0.000391546,0.000391546
112,168.274,1.41749,0.78637,1.01912,0.544,0.53357,0.50371,0.19812,2.33149,1.66282,1.53338,0.000382115,0.000382115,0.000382115
113,169.762,1.28763,0.73553,0.99293,0.57848,0.50681,0.49591,0.19842,2.3324,1.67256,1.53886,0.000372683,0.000372683,0.000372683
114,171.221,1.37631,0.79816,0.99657,0.53293,0.52541,0.4863,0.19305,2.34423,1.6943,1.54208,0.000363252,0.000363252,0.000363252
115,172.661,1.29019,0.75109,0.99132,0.50962,0.51833,0.47782,0.19254,2.34426,1.6615,1.54659,0.00035382,0.00035382,0.00035382
116,174.166,1.35298,0.75412,0.98086,0.57888,0.47005,0.49834,0.1974,2.34437,1.65321,1.53265,0.000344389,0.000344389,0.000344389
117,175.645,1.22614,0.73322,0.9755,0.58898,0.49422,0.52343,0.20651,2.32988,1.62889,1.52889,0.000334958,0.000334958,0.000334958
118,177.189,1.2978,0.74373,0.96945,0.55029,0.51526,0.51565,0.2052,2.33015,1.6487,1.53204,0.000325526,0.000325526,0.000325526
119,178.65,1.26752,0.73541,0.97189,0.51706,0.50636,0.49789,0.19907,2.35755,1.66901,1.53268,0.000316095,0.000316095,0.000316095
120,180.124,1.22799,0.72616,0.95121,0.51984,0.52703,0.49169,0.19718,2.36677,1.6562,1.52946,0.000306663,0.000306663,0.000306663
121,181.556,1.30438,0.7456,0.98778,0.50227,0.5438,0.49956,0.2008,2.34519,1.63459,1.51589,0.000297232,0.000297232,0.000297232
122,183.007,1.2616,0.73827,0.97623,0.50055,0.5662,0.50979,0.20904,2.32166,1.62386,1.5102,0.000287801,0.000287801,0.000287801
123,184.446,1.27664,0.73542,0.95158,0.50373,0.57044,0.51321,0.20945,2.31319,1.6185,1.50153,0.000278369,0.000278369,0.000278369
124,185.933,1.17594,0.7011,0.95011,0.49999,0.56561,0.51241,0.21004,2.3217,1.60267,1.50755,0.000268938,0.000268938,0.000268938
125,187.38,1.31533,0.74756,0.99297,0.48845,0.53892,0.49766,0.19257,2.35313,1.61078,1.51621,0.000259506,0.000259506,0.000259506
126,188.85,1.26581,0.72857,0.9653,0.46003,0.57962,0.48605,0.18974,2.37922,1.63028,1.531,0.000250075,0.000250075,0.000250075
127,190.292,1.16997,0.68,0.94151,0.44638,0.57002,0.49392,0.19245,2.37928,1.61795,1.53799,0.000240644,0.000240644,0.000240644
128,191.732,1.23495,0.7205,0.97094,0.45957,0.57633,0.49,0.19654,2.3525,1.5944,1.53511,0.000231212,0.000231212,0.000231212
129,193.178,1.22139,0.71516,0.95878,0.52526,0.52972,0.50992,0.19973,2.32826,1.58277,1.5318,0.000221781,0.000221781,0.000221781
130,194.611,1.15448,0.68703,0.94786,0.50952,0.58309,0.52235,0.20448,2.30912,1.57125,1.52207,0.000212349,0.000212349,0.000212349
131,196.047,1.25987,0.71007,0.97619,0.54786,0.53997,0.52587,0.2077,2.3069,1.56889,1.51746,0.000202918,0.000202918,0.000202918
132,197.468,1.21133,0.7108,0.94749,0.53655,0.56173,0.51961,0.20212,2.30725,1.564,1.51778,0.000193487,0.000193487,0.000193487
133,198.911,1.18036,0.68788,0.94978,0.55213,0.55188,0.51934,0.19837,2.30497,1.55753,1.51941,0.000184055,0.000184055,0.000184055
134,200.372,1.14511,0.68994,0.95411,0.54354,0.55702,0.52793,0.19929,2.30686,1.54429,1.51899,0.000174624,0.000174624,0.000174624
135,201.833,1.17966,0.67368,0.92973,0.54374,0.55749,0.5275,0.20037,2.29735,1.53002,1.51766,0.000165192,0.000165192,0.000165192
136,203.294,1.18713,0.68765,0.94644,0.55426,0.57603,0.53634,0.20517,2.29194,1.52272,1.52233,0.000155761,0.000155761,0.000155761
137,204.751,1.17435,0.69336,0.95758,0.53646,0.57064,0.54008,0.21502,2.29468,1.5207,1.53431,0.00014633,0.00014633,0.00014633
138,206.26,1.15442,0.66781,0.94731,0.50642,0.58066,0.53297,0.21852,2.3023,1.5411,1.53953,0.000136898,0.000136898,0.000136898
139,207.762,1.17686,0.69375,0.95301,0.51564,0.56923,0.53054,0.21131,2.3036,1.54452,1.54227,0.000127467,0.000127467,0.000127467
140,209.201,1.19776,0.71976,0.9668,0.52611,0.56738,0.53129,0.21351,2.31072,1.56416,1.55402,0.000118035,0.000118035,0.000118035
141,215.936,1.21127,0.72153,0.95893,0.54708,0.55517,0.53298,0.21568,2.3099,1.5769,1.55179,0.000108604,0.000108604,0.000108604
142,217.357,1.14437,0.66381,0.94982,0.53946,0.53919,0.52813,0.21247,2.30487,1.58559,1.5536,9.91726e-05,9.91726e-05,9.91726e-05
143,218.767,1.13577,0.64971,0.93993,0.52463,0.56977,0.52774,0.21224,2.3098,1.60884,1.55799,8.97412e-05,8.97412e-05,8.97412e-05
144,220.195,1.17407,0.66654,0.94,0.52451,0.55066,0.52524,0.20806,2.31127,1.62572,1.56562,8.03098e-05,8.03098e-05,8.03098e-05
145,221.608,1.15794,0.65284,0.94085,0.52672,0.56088,0.52399,0.21222,2.30677,1.63056,1.56794,7.08784e-05,7.08784e-05,7.08784e-05
146,223.052,1.13779,0.67666,0.95428,0.52764,0.56429,0.52281,0.21651,2.30209,1.63458,1.56624,6.1447e-05,6.1447e-05,6.1447e-05
147,224.472,1.12564,0.6499,0.91214,0.5427,0.55631,0.52755,0.21134,2.3037,1.6286,1.56903,5.20156e-05,5.20156e-05,5.20156e-05
148,225.909,1.15835,0.67097,0.97569,0.52116,0.57494,0.5273,0.21181,2.30289,1.61461,1.56699,4.25842e-05,4.25842e-05,4.25842e-05
149,227.356,1.10847,0.64604,0.93745,0.5324,0.58581,0.53408,0.20887,2.30203,1.6139,1.56921,3.31528e-05,3.31528e-05,3.31528e-05
150,228.785,1.10465,0.64295,0.96049,0.54641,0.55477,0.53425,0.20756,2.31063,1.6174,1.57227,2.37214e-05,2.37214e-05,2.37214e-05
